,0
2313,87742
2314,87260
2315,-76993
2316,71167
2317,-42922
2318,65194
2319,-93219
2320,77603
2321,90400
2322,29535
2323,23280
2324,-79178
2325,-90307
2326,-60686
2327,53416
2328,85226
2329,91814
2330,67410
2331,71664
2332,39748
2333,-924
2334,95579
2335,-70756
2336,-16979
2337,-63986
2338,-45368
2339,99195
2340,67769
2341,63541
2342,4159
2343,39437
2344,-96060
2345,46629
2346,34772
2347,81412
2348,60086
2349,-99425
2350,53324
2351,-49417
2352,25248
2353,-31849
2354,-50853
2355,92352
2356,-52562
2357,-49581
2358,23673
2359,56104
2360,-22202
2361,-70557
2362,-44601
2363,-59942
2364,38560
2365,11043
2366,-72402
2367,27861
2368,-11443
2369,7680
2370,21511
2371,8960
2372,59685
2373,75047
2374,83218
2375,20835
2376,15886
2377,-3309
2378,-59096
2379,56475
2380,-6766
2381,-25606
2382,39124
2383,86919
2384,-16311
2385,-30368
2386,-30887
2387,66586
2388,-25371
2389,-27318
2390,-79940
2391,-60207
2392,81034
2393,-61773
2394,73748
2395,87849
2396,9734
2397,74893
2398,-64969
2399,99569
2400,82292
2401,-18802
2402,-17096
2403,-31934
2404,-71567
2405,16871
2406,84364
2407,-61074
2408,-79450
2409,-75357
2410,78427
2411,58857
2412,-40661
2413,-38221
2414,-60889
2415,-1483
2416,-26370
2417,38813
2418,96295
2419,-99029
2420,-16253
2421,61564
2422,21872
2423,86669
2424,19902
2425,1925
2426,-88800
2427,-3872
2428,17726
2429,-73959
2430,81563
2431,48293
2432,-28304
2433,-54742
2434,-41420
2435,39758
2436,87520
2437,-82390
2438,-99890
2439,-46185
2440,94850
2441,-22432
2442,67980
2443,-26265
2444,-69063
2445,-44286
2446,-18291
2447,21629
2448,-67020
2449,-10175
2450,-59617
2451,-57362
2452,-80613
2453,-19539
2454,12020
2455,-76325
2456,23697
2457,3111
2458,38663
2459,-79859
2460,-50627
2461,-8063
2462,6893
2463,31540
2464,-38898
2465,-16072
2466,-54480
2467,-3098
2468,-32051
2469,14408
2470,73663
2471,-51311
2472,82560
2473,-51443
2474,-25213
2475,-35447
2476,-65864
2477,52715
2478,54412
2479,2700
2480,80393
2481,-23711
2482,-50068
2483,21012
2484,-94549
2485,-87448
2486,-18673
2487,67411
2488,-68242
2489,51896
2490,25338
2491,91019
2492,37833
2493,26458
2494,52361
2495,-61223
2496,22693
2497,71583
2498,-41944
2499,-5731
2500,26741
2501,63312
2502,-18835
2503,44555
2504,-47487
2505,30963
2506,48942
2507,-47615
2508,-20316
2509,82294
2510,94422
2511,84043
2512,-39885
2513,-5259
2514,74514
2515,45863
2516,-68353
2517,93257
2518,-16667
2519,98505
2520,-45710
2521,-78661
2522,-43848
2523,80138
2524,-96213
2525,-31281
2526,43243
2527,31965
2528,-84633
2529,-36943
2530,70218
2531,58810
2532,-65418
2533,92311
2534,-12457
2535,50220
2536,-54560
2537,-27800
2538,-39528
2539,35364
2540,91094
2541,91724
2542,55376
2543,6233
2544,9773
2545,2694
2546,-97245
2547,-87297
2548,40809
2549,-46821
2550,4475
2551,89084
2552,44551
2553,5491
2554,-67473
2555,-92099
2556,-34517
2557,27871
2558,-86968
2559,50046
2560,-91133
2561,-57379
2562,-45774
2563,-15091
2564,-7164
2565,-86187
2566,73197
2567,63512
2568,-66541
2569,93218
2570,49141
2571,74861
2572,45129
2573,-15928
2574,55993
2575,43379
2576,-61150
2577,31448
2578,-70441
2579,-32324
2580,23096
2581,39846
2582,-91588
2583,75164
2584,-70414
2585,46953
2586,-23385
2587,82557
2588,-7971
2589,-36186
2590,-69355
2591,91681
2592,-99364
2593,-62534
2594,50754
2595,-54512
2596,-5311
2597,-12408
2598,63861
2599,-1153
2600,-8925
2601,-54902
2602,44042
2603,62671
2604,-67331
2605,93378
2606,-62820
2607,28772
2608,84514
2609,-31265
2610,46645
2611,-12061
2612,20218
2613,29226
2614,52242
2615,69081
2616,-30168
2617,80554
2618,50320
2619,61318
2620,-65081
2621,-57012
2622,-49298
2623,-94647
2624,-77927
2625,-30160
2626,27326
2627,42049
2628,11505
2629,-58616
2630,-8976
2631,-84813
2632,-98777
2633,-30819
2634,61600
2635,-80401
2636,-69645
2637,-96778
2638,-19659
2639,15899
2640,-99588
2641,-87733
2642,87475
2643,-84122
2644,74878
2645,-92248
2646,96550
2647,-17583
2648,-63468
2649,89620
2650,-9390
2651,-92684
2652,-26022
2653,50628
2654,97401
2655,-39203
2656,-72003
2657,83448
2658,-3408
2659,72121
2660,-39484
2661,-85624
2662,-8944
2663,38285
2664,-60432
2665,-77590
2666,-86858
2667,-46038
2668,-86976
2669,-56517
2670,-96566
2671,15414
2672,-54684
2673,-80196
2674,53986
2675,-36782
2676,-59951
2677,-94093
2678,38336
2679,34287
2680,-84024
2681,-76834
2682,-85099
2683,-25169
2684,94051
2685,13370
2686,-81744
2687,-49601
2688,35782
2689,-48163
2690,-60689
2691,-91620
2692,-76682
2693,-293
2694,50220
2695,34025
2696,37988
2697,43421
2698,-98920
2699,58597
2700,-60945
2701,-56901
2702,58407
2703,-39116
2704,29158
2705,22551
2706,-38077
2707,-13904
2708,97438
2709,43756
2710,48572
2711,-75087
2712,36682
2713,89278
2714,-21471
2715,-1132
2716,-60292
2717,5955
2718,53300
2719,-5441
2720,68020
2721,8968
2722,-28608
2723,-9360
2724,63477
2725,-96058
2726,54722
2727,22779
2728,-84934
2729,56971
2730,56667
2731,32890
2732,28397
2733,46521
2734,-43062
2735,33436
2736,74803
2737,-51444
2738,-8418
2739,36463
2740,75611
2741,-39190
2742,96129
2743,-15365
2744,96445
2745,-18195
2746,-64611
2747,85926
2748,88160
2749,46516
2750,44075
2751,55102
2752,40130
2753,-94895
2754,-30395
2755,63918
2756,-81932
2757,-22177
2758,60858
2759,-61816
2760,-21334
2761,67801
2762,-38988
2763,34772
2764,-80985
2765,6566
2766,28950
2767,61284
2768,78329
2769,93297
2770,-34108
2771,-66123
2772,-25873
2773,90790
2774,5747
2775,-17999
2776,10559
2777,17559
2778,-4653
2779,-30972
2780,34732
2781,6775
2782,31020
2783,-82151
2784,-63038
2785,-92819
2786,55605
2787,35216
2788,12808
2789,78126
2790,21471
2791,-15351
2792,58772
2793,-40277
2794,83843
2795,92341
2796,-50454
2797,-4496
2798,-75239
2799,-23615
2800,42618
2801,98639
2802,76116
2803,-14655
2804,16282
2805,-73738
2806,-41550
2807,-46046
2808,-70181
2809,50318
2810,-98827
2811,3367
2812,-36014
2813,-90576
2814,11588
2815,78521
2816,28882
2817,-86698
2818,-51584
2819,41991
2820,-88238
2821,-74419
2822,77585
2823,71966
2824,-33440
2825,-46058
2826,54535
2827,-49396
2828,62266
2829,92332
2830,69860
2831,28233
2832,-64302
2833,99619
2834,85980
2835,46967
2836,57237
2837,3582
2838,22300
2839,87681
2840,-14216
2841,-8983
2842,-2949
2843,-52621
2844,15701
2845,-3877
2846,-5924
2847,92737
2848,-79831
2849,8113
2850,71588
2851,98573
2852,-39640
2853,74877
2854,9226
2855,-16555
2856,-40359
2857,-34594
2858,18224
2859,-14516
2860,-1119
2861,-698
2862,-13485
2863,-65480
2864,-95598
2865,53613
2866,94929
2867,41346
2868,-22703
2869,71619
2870,41076
2871,-92211
2872,39955
2873,-44184
2874,-53605
2875,30371
2876,-75672
2877,29208
2878,89762
2879,-67076
2880,72447
2881,-50267
2882,17167
2883,36147
2884,-30645
2885,-53503
2886,20650
2887,89330
2888,-43165
2889,-79658
2890,-90192
2891,-52491
2892,-39508
2893,11259
2894,26632
2895,-19342
2896,91971
2897,-36785
2898,-60468
2899,-34422
2900,-75957
2901,-96188
2902,64131
2903,44616
2904,32730
2905,27654
2906,-90758
2907,28366
2908,68434
2909,46930
2910,20588
2911,-54120
2912,-26259
2913,99200
2914,74145
2915,-18446
2916,15700
2917,-20904
2918,77984
2919,-34844
2920,95977
2921,-37579
2922,-3457
2923,20146
2924,-23098
2925,93145
2926,35912
2927,18130
2928,13920
2929,26198
2930,3134
2931,64815
2932,92609
2933,-75333
2934,-16805
2935,-30225
2936,-4351
2937,87370
2938,32153
2939,75593
2940,46526
2941,55704
2942,18976
2943,6734
2944,85062
2945,-7744
2946,86504
2947,-82121
2948,-42620
2949,-66473
2950,-54188
2951,97137
2952,-19427
2953,-72726
2954,-94686
2955,-79029
2956,-76336
2957,94990
2958,-22215
2959,8987
2960,-90633
2961,75249
2962,46411
2963,-67070
2964,63778
2965,48964
2966,58975
2967,-2947
2968,-15171
2969,19150
2970,58356
2971,-94269
2972,1668
2973,-16006
2974,-41122
2975,16563
2976,8002
2977,31657
2978,246
2979,-22708
2980,58916
2981,-60705
2982,54681
2983,12944
2984,-35105
2985,74821
2986,-57279
2987,-20659
2988,-97718
2989,-20898
2990,9457
2991,-33619
2992,-17404
2993,-42447
2994,-32140
2995,28631
2996,-52476
2997,36125
2998,22188
2999,-22524
3000,-70064
3001,29415
3002,15733
3003,-26027
3004,49623
3005,79023
3006,-33492
3007,-21398
3008,79277
3009,47967
3010,-45470
3011,82424
3012,-97531
3013,86521
3014,-74943
3015,-61479
3016,8819
3017,10495
3018,14264
3019,28710
3020,-65040
3021,98055
3022,14805
3023,89815
3024,-8538
3025,93991
3026,-59200
3027,-52581
3028,-51244
3029,-80966
3030,-54142
3031,-96822
3032,75098
3033,-64844
3034,67351
3035,-23451
3036,55181
3037,-14968
3038,13397
3039,61224
3040,-79849
3041,-3015
3042,18474
3043,-8280
3044,85380
3045,8688
3046,57906
3047,86906
3048,-83298
3049,-41636
3050,-22942
3051,31488
3052,-20715
3053,48674
3054,-68978
3055,-44103
3056,-1717
3057,-47588
3058,74909
3059,-79712
3060,22705
3061,-42075
3062,68406
3063,-64976
3064,-48024
3065,96317
3066,-45181
3067,-59579
3068,-21089
3069,59133
3070,-14307
3071,-56548
3072,-58118
3073,-96517
3074,-93083
3075,6264
3076,-52935
3077,16397
3078,30538
3079,88021
3080,-48133
3081,10289
3082,-6160
3083,-72323
3084,9146
3085,23451
3086,20776
3087,76921
3088,-43324
3089,-44727
3090,-32987
3091,50191
3092,-47824
3093,-41006
3094,8085
3095,17849
3096,-45295
3097,99787
3098,30794
3099,-96730
3100,57159
3101,-15687
3102,-72319
3103,-40691
3104,-23945
3105,97145
3106,71216
3107,-49047
3108,-42771
3109,58086
3110,36381
3111,-95890
3112,-52439
3113,-82263
3114,-2682
3115,-20908
3116,-33163
3117,-60923
3118,-29629
3119,85066
3120,95761
3121,-49251
3122,19918
3123,-32231
3124,61601
3125,-51852
3126,-79981
3127,96031
3128,-68464
3129,-29191
3130,-16102
3131,24944
3132,59548
3133,-53860
3134,9167
3135,81716
3136,-31438
3137,-34587
3138,65037
3139,66594
3140,-25837
3141,-26531
3142,-83821
3143,43810
3144,1384
3145,20374
3146,-17886
3147,-74747
3148,43196
3149,74679
3150,63140
3151,88068
3152,-49154
3153,45838
3154,-41589
3155,-26628
3156,48399
3157,-48962
3158,13143
3159,-64339
3160,-54510
3161,-58717
3162,8798
3163,-52802
3164,73240
3165,7363
3166,-95639
3167,82233
3168,-30248
3169,-27276
3170,35208
3171,-81497
3172,-87279
3173,49919
3174,-22798
3175,59734
3176,-12777
3177,65254
3178,48733
3179,-83609
3180,-5652
3181,-47389
3182,-83793
3183,-86048
3184,85286
3185,-96212
3186,-78821
3187,-74638
3188,199
3189,95202
3190,20650
3191,-42519
3192,-24794
3193,67083
3194,44675
3195,6178
3196,91368
3197,42839
3198,-53435
3199,-46376
3200,-50244
3201,-46519
3202,31574
3203,-21248
3204,81016
3205,-87520
3206,5696
3207,92972
3208,59080
3209,89934
3210,-72536
3211,-43269
3212,-88697
3213,-38921
3214,-50974
3215,-16317
3216,-35587
3217,72204
3218,16399
3219,32191
3220,54445
3221,-93090
3222,4386
3223,93388
3224,85818
3225,-83098
3226,63971
3227,-5481
3228,59760
3229,6746
3230,51025
3231,-38963
3232,-75265
3233,34158
3234,-55209
3235,-7494
3236,49033
3237,94443
3238,31461
3239,25703
3240,15673
3241,52453
3242,64272
3243,-10297
3244,4250
3245,76928
3246,-59144
3247,7050
3248,76558
3249,-399
3250,30221
3251,7771
3252,-98933
3253,-28284
3254,-77508
3255,86465
3256,-74120
3257,-3627
3258,14769
3259,-8992
3260,-53446
3261,865
3262,43895
3263,-36775
3264,30739
3265,-72611
3266,97777
3267,96255
3268,-49373
3269,93957
3270,13837
3271,-80707
3272,86803
3273,-51601
3274,80809
3275,22543
3276,-53058
3277,68942
3278,16667
3279,-64858
3280,-60991
3281,5720
3282,32509
3283,-33231
3284,64311
3285,-63870
3286,25813
3287,70918
3288,72318
3289,86053
3290,-14752
3291,72244
3292,-59127
3293,38740
3294,14937
3295,-63447
3296,26701
3297,-61962
3298,-40744
3299,46841
3300,-8449
3301,-86037
3302,71817
3303,-98686
3304,-50100
3305,64485
3306,-98091
3307,-38396
3308,95372
3309,74417
3310,31317
3311,-57610
3312,-6654
3313,-97423
3314,-73426
3315,-95384
3316,-31839
3317,18745
3318,73134
3319,41186
3320,-73295
3321,157
3322,34395
3323,48674
3324,-1348
3325,-65454
3326,-84820
3327,-64009
3328,53442
3329,42212
3330,40514
3331,-18645
3332,-78431
3333,904
3334,9182
3335,-53121
3336,57287
3337,79694
3338,82230
3339,-26988
3340,49885
3341,-81809
3342,89810
3343,74820
3344,-39480
3345,-10574
3346,-8874
3347,71520
3348,-58217
3349,2572
3350,86092
3351,-76028
3352,-63922
3353,-66318
3354,-28785
3355,-48524
3356,-9896
3357,54317
3358,9040
3359,97304
3360,-10745
3361,-30620
3362,-83986
3363,-62660
3364,-68280
3365,-51143
3366,-6824
3367,-65576
3368,53193
3369,-9958
3370,39730
3371,74795
3372,-69252
3373,-97978
3374,-52397
3375,-9448
3376,-34670
3377,25467
3378,78442
3379,-9741
3380,88166
3381,-13047
3382,-83825
3383,-79140
3384,57756
3385,-23516
3386,-60022
3387,86861
3388,17643
3389,52041
3390,48813
3391,-13672
3392,79730
3393,18588
3394,33531
3395,-23189
3396,15989
3397,-63193
3398,-66192
3399,-97115
3400,8336
3401,-42894
3402,-68452
3403,-59387
3404,-91537
3405,57296
3406,99920
3407,-94101
3408,12578
3409,15069
3410,76128
3411,-52825
3412,-33100
3413,73298
3414,40332
3415,-96627
3416,-80483
3417,9427
3418,-14263
3419,25541
3420,-89751
3421,-11371
3422,32977
3423,-27174
3424,-83432
3425,-9000
3426,-45483
3427,-92228
3428,85262
3429,92993
3430,-71291
3431,-80384
3432,-57971
3433,-61905
3434,-56833
3435,50939
3436,28955
3437,-99324
3438,43661
3439,-42821
3440,89688
3441,54162
3442,45184
3443,68256
3444,13355
3445,3087
3446,-3682
3447,31421
3448,174
3449,86167
3450,-91205
3451,45020
3452,29160
3453,-40680
3454,95597
3455,65814
3456,47817
3457,53255
3458,-5690
3459,-40491
3460,11642
3461,81748
3462,75653
3463,-36781
3464,22015
3465,-18429
3466,1342
3467,15859
3468,36970
3469,-33600
3470,-90541
3471,-80131
3472,-2894
3473,-15333
3474,89566
3475,17838
3476,13913
3477,-29101
3478,30927
3479,15496
3480,67745
3481,-34160
3482,-44643
3483,-24076
3484,-99399
3485,-9140
3486,13934
3487,16889
3488,88241
3489,-96784
3490,-23777
3491,-80501
3492,-2611
3493,-55117
3494,-62478
3495,-99800
3496,-40677
3497,41563
3498,-72920
3499,8403
3500,-63404
3501,19711
3502,1568
3503,-44718
3504,-10516
3505,-61761
3506,42403
3507,-37283
3508,-490
3509,49166
3510,31512
3511,24440
3512,50726
3513,77545
3514,40486
3515,88516
3516,-53436
3517,16483
3518,-87038
3519,-86361
3520,15429
3521,-3286
3522,-25821
3523,-70793
3524,-2769
3525,-65563
3526,70424
3527,95128
3528,90140
3529,-71812
3530,29664
3531,-95918
3532,77507
3533,82844
3534,-83506
3535,-14386
3536,-66544
3537,62833
3538,81213
3539,6607
3540,-61915
3541,-20744
3542,47647
3543,-29356
3544,-41027
3545,-64679
3546,-73472
3547,62564
3548,10689
3549,53387
3550,90508
3551,-80586
3552,25333
3553,51824
3554,-58716
3555,-21629
3556,-87966
3557,62877
3558,71844
3559,-28046
3560,46554
3561,84619
3562,-9473
3563,22163
3564,-98575
3565,-74203
3566,93648
3567,-74593
3568,-5390
3569,-293
3570,953
3571,-68301
3572,-91474
3573,66067
3574,-79478
3575,-39097
3576,-92166
3577,-52503
3578,32262
3579,43941
3580,-79719
3581,11917
3582,-28445
3583,-56968
3584,-57893
3585,59735
3586,-47786
3587,60993
3588,60250
3589,67274
3590,22801
3591,-50692
3592,36624
3593,-25705
3594,-20938
3595,71276
3596,32743
3597,-77622
3598,-37855
3599,-14968
3600,-14202
3601,79058
3602,-42320
3603,51024
3604,-33708
3605,-14365
3606,11185
3607,26504
3608,-30129
3609,82264
3610,31212
3611,-88827
3612,-86104
3613,420
3614,9531
3615,75443
3616,63735
3617,63670
3618,41180
3619,-88374
3620,2347
3621,13441
3622,-24549
3623,10002
3624,70863
3625,88370
3626,43413
3627,-58283
3628,40388
3629,9307
3630,15120
3631,48707
3632,-1503
3633,17851
3634,-86491
3635,-42749
3636,-82561
3637,-42858
3638,18676
3639,44942
3640,92530
3641,-85850
3642,27351
3643,24927
3644,-62089
3645,26602
3646,12244
3647,-56712
3648,-58152
3649,64489
3650,88869
3651,-72474
3652,-86789
3653,5993
3654,15647
3655,54243
3656,37718
3657,-13408
3658,99775
3659,-6087
3660,-50354
3661,-83620
3662,87700
3663,83804
3664,68764
3665,70150
3666,58657
3667,-22306
3668,-41627
3669,20949
3670,-45272
3671,-84586
3672,-92548
3673,61950
3674,85958
3675,33650
3676,-57236
3677,55973
3678,6381
3679,-98886
3680,80888
3681,94899
3682,33588
3683,57341
3684,-87267
3685,-52988
3686,90831
3687,24827
3688,21251
3689,-10612
3690,60859
3691,93342
3692,-88044
3693,-42518
3694,-29190
3695,-57392
3696,29523
3697,-67962
3698,-75649
3699,27684
3700,92577
3701,-55559
3702,75010
3703,-3326
3704,-57471
3705,-272
3706,-82289
3707,-33590
3708,55127
3709,73741
3710,-12187
3711,6265
3712,-63635
3713,73132
3714,-85226
3715,-73272
3716,90654
3717,-12365
3718,-60274
3719,-92513
3720,47161
3721,7020
3722,95643
3723,-87587
3724,95420
3725,91359
3726,-55154
3727,75027
3728,69182
3729,84033
3730,78646
3731,64181
3732,70446
3733,90579
3734,-91119
3735,-20169
3736,54665
3737,6596
3738,39422
3739,49502
3740,-33766
3741,-1397
3742,-29827
3743,38781
3744,65784
3745,-82375
3746,-23165
3747,81380
3748,8538
3749,-15914
3750,-19081
3751,-33788
3752,-13721
3753,-28756
3754,59324
3755,-76994
3756,-93036
3757,-78420
3758,13199
3759,-23121
3760,43162
3761,-90992
3762,11439
3763,17911
3764,-30603
3765,-97296
3766,68689
3767,26328
3768,-60626
3769,29461
3770,94703
3771,-31918
3772,64131
3773,-42545
3774,-40165
3775,-95409
3776,44780
3777,-78301
3778,-4673
3779,-19247
3780,-24708
3781,19023
3782,-70155
3783,12638
3784,-32479
3785,75871
3786,31566
3787,-72875
3788,72568
3789,22530
3790,56699
3791,-60046
3792,65088
3793,63486
3794,4357
3795,-93057
3796,49125
3797,75227
3798,-13490
3799,44128
3800,-4481
3801,-18284
3802,-90841
3803,9404
3804,48262
3805,27291
3806,-78179
3807,-55442
3808,69496
3809,9953
3810,-47355
3811,79076
3812,-27682
3813,8580
3814,-73409
3815,-35296
3816,-37196
3817,-78003
3818,-73803
3819,81480
3820,75489
3821,-81306
3822,-54031
3823,85590
3824,74636
3825,40843
3826,12215
3827,-25007
3828,-50134
3829,-1985
3830,23635
3831,27205
3832,-20938
3833,-16166
3834,97285
3835,98031
3836,86895
3837,-99723
3838,95460
3839,10030
3840,55964
3841,-89033
3842,45342
3843,80500
3844,70129
3845,-59893
3846,-264
3847,-35447
3848,78492
3849,96775
3850,-40342
3851,-43495
3852,18347
3853,-12163
3854,39560
3855,58486
3856,81870
3857,-81879
3858,77933
3859,87412
3860,-51981
3861,49973
3862,49984
3863,-44439
3864,52753
3865,51569
3866,10820
3867,-84875
3868,99689
3869,-4997
3870,78348
3871,53888
3872,62299
3873,-42348
3874,10264
3875,-49126
3876,-89748
3877,-96668
3878,23427
3879,-87282
3880,-7082
3881,-75824
3882,-3954
3883,-71352
3884,77875
3885,-23817
3886,-5602
3887,86651
3888,-47079
3889,2244
3890,-47413
3891,-83144
3892,-83317
3893,-44826
3894,3229
3895,15605
3896,62705
3897,22328
3898,-99544
3899,-39025
3900,53509
3901,90781
3902,32987
3903,-21940
3904,-92038
3905,26356
3906,89818
3907,33105
3908,51570
3909,-58159
3910,2242
3911,58647
3912,4358
3913,-20867
3914,-48939
3915,-75264
3916,75192
3917,35106
3918,80424
3919,31399
3920,-92949
3921,-50263
3922,-69104
3923,83166
3924,54868
3925,75304
3926,-32571
3927,2272
3928,-55239
3929,-69082
3930,-78335
3931,-64439
3932,32801
3933,51834
3934,-36537
3935,-33808
3936,-34464
3937,64788
3938,-32478
3939,32438
3940,61091
3941,-36108
3942,37986
3943,-12653
3944,51740
3945,45190
3946,13792
3947,-17004
3948,-64375
3949,-20826
3950,15511
3951,92380
3952,67013
3953,56673
3954,36508
3955,-12526
3956,12936
3957,96823
3958,37697
3959,-82231
3960,29128
3961,-11685
3962,-4986
3963,39333
3964,77080
3965,44671
3966,67376
3967,-66531
3968,-56458
3969,-3584
3970,34489
3971,-59459
3972,-39608
3973,-37325
3974,-10976
3975,93896
3976,-65586
3977,-78843
3978,-1511
3979,81441
3980,59281
3981,-98037
3982,56079
3983,58071
3984,-41215
3985,-86182
3986,81464
3987,42052
3988,-39412
3989,95221
3990,-13385
3991,49735
3992,2753
3993,72673
3994,26417
3995,-34055
3996,-30171
3997,-74412
3998,24530
3999,53453
4000,-29760
4001,-89618
4002,15270
4003,67007
4004,-1946
4005,-95152
4006,-96053
4007,-84880
4008,-21693
4009,38040
4010,84453
4011,81438
4012,-68070
4013,71306
4014,-45928
4015,78074
4016,25683
4017,38307
4018,94472
4019,54046
4020,48183
4021,89005
4022,92012
4023,-58899
4024,-83366
4025,-66947
4026,38130
4027,-32736
4028,52141
4029,-90803
4030,39450
4031,-63470
4032,-27017
4033,83069
4034,7399
4035,54039
4036,38733
4037,88072
4038,-75078
4039,-32174
4040,48649
4041,99135
4042,-37932
4043,-51545
4044,-39365
4045,71641
4046,-17888
4047,-32892
4048,86605
